Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,total_hours,minimum_hours,maximum_hours,mean_hours,std_min,absences,absences_pct,of_absence,total_absences,Expected_time_vs_real_time,Expected_vacations_time_vs_real_time,cl
42.0,No,Travel_Frequently,Human Resources,1.0,Master,Technical Degree,1,2306,Male,2,Manufacturing Director,Married,31620.0,2.0,Y,17.0,8.0,2,24.0,1.0,20.0,13.0,9.0,4.0,4.0,1.0,3,3,1896.0,7.330555555555557,8.833611111111109,8.106388888888889,17.183333333333334,15.0,0.060240963855421686,12.0,27.0,0.9518072289156626,1.0128205128205128,3
40.0,No,Travel_Rarely,Sales,10.0,Below,Life Sciences,1,2307,Female,1,Manufacturing Director,Married,65240.0,0.0,Y,13.0,8.0,1,9.0,2.0,8.0,7.0,1.0,1.0,1.0,4.0,4,3,1440.0,5.684166666666667,7.334722222222222,6.295277777777778,17.333333333333332,20.0,0.08032128514056225,12.0,32.0,0.7228915662650602,0.7860262008733624,1
33.0,No,Travel_Rarely,Research & Development,9.0,Bachelor,Medical,1,2308,Female,2,Manufacturing Director,Married,28990.0,1.0,Y,17.0,8.0,0,15.0,3.0,15.0,5.0,7.0,2.0,3.0,3.0,2,3,2592.0,9.946944444444442,11.325555555555557,10.623055555555556,17.2,3.0,0.012048192771084338,12.0,15.0,1.3012048192771084,1.3170731707317074,1
40.0,No,Travel_Rarely,Sales,5.0,Doctor,Life Sciences,1,2309,Male,1,Manufacturing Director,Single,52310.0,1.0,Y,12.0,8.0,2,21.0,4.0,21.0,7.0,7.0,3.0,4.0,3.0,3,3,2016.0,7.638611111111111,9.506944444444443,8.386388888888888,18.55,8.0,0.0321285140562249,12.0,20.0,1.0120481927710845,1.0456431535269708,1
24.0,No,Travel_Rarely,Sales,10.0,College,Marketing,1,2310,Male,1,Manufacturing Director,Divorced,23560.0,0.0,Y,13.0,8.0,0,2.0,5.0,1.0,0.0,0.0,3.0,1.0,3.0,3,3,1464.0,4.790555555555557,6.988611111111112,6.112222222222222,18.6,9.0,0.03614457831325301,12.0,21.0,0.7349397590361446,0.7625,1
40.0,No,Non-Travel,Research & Development,7.0,Bachelor,Medical,1,2311,Male,1,Research Scientist,Divorced,28000.0,3.0,Y,12.0,8.0,2,8.0,0.0,2.0,2.0,2.0,4.0,4.0,3.0,2,3,2040.0,7.5405555555555575,9.246666666666666,8.397222222222222,17.883333333333333,5.0,0.02008032128514056,12.0,17.0,1.0240963855421688,1.0450819672131149,0
45.0,No,Travel_Rarely,Research & Development,4.0,Bachelor,Medical,1,2312,Female,3,Laboratory Technician,Divorced,118360.0,1.0,Y,22.0,8.0,0,10.0,2.0,10.0,7.0,7.0,1.0,2.0,3.0,4,4,1488.0,5.7333333333333325,7.583611111111112,6.563888888888888,18.33333333333333,21.0,0.08433734939759037,12.0,33.0,0.7469879518072289,0.8157894736842105,1
35.0,No,Travel_Rarely,Research & Development,10.0,Below,Life Sciences,1,2313,Male,1,Healthcare Representative,Married,109030.0,0.0,Y,11.0,8.0,0,6.0,3.0,5.0,4.0,2.0,2.0,3.0,3.0,4,3,1896.0,7.074722222222222,8.7625,7.803611111111111,18.65,4.0,0.01606425702811245,12.0,16.0,0.9518072289156626,0.9673469387755104,1
32.0,No,Travel_Rarely,Research & Development,22.0,Master,Medical,1,2314,Male,1,Sales Executive,Married,29730.0,3.0,Y,22.0,8.0,0,12.0,0.0,7.0,2.0,5.0,4.0,2.0,3.0,4,4,1704.0,6.398055555555557,8.097222222222221,7.286666666666667,18.483333333333334,12.0,0.04819277108433735,12.0,24.0,0.8554216867469879,0.8987341772151899,2
36.0,No,Travel_Rarely,Sales,9.0,Bachelor,Marketing,1,2315,Female,4,Research Scientist,Single,142750.0,3.0,Y,18.0,8.0,1,7.0,5.0,3.0,1.0,2.0,3.0,4.0,2.0,2,3,2136.0,8.398333333333332,9.966666666666667,9.097222222222221,16.516666666666666,14.0,0.056224899598393566,12.0,26.0,1.072289156626506,1.1361702127659574,3
48.0,No,Travel_Rarely,Research & Development,12.0,Master,Medical,1,2316,Male,1,Laboratory Technician,Divorced,55620.0,8.0,Y,13.0,8.0,1,18.0,2.0,8.0,7.0,7.0,3.0,3.0,3.0,3,3,1848.0,6.944722222222223,8.678888888888887,7.873333333333332,18.85,13.0,0.052208835341365466,12.0,25.0,0.927710843373494,0.9788135593220338,3
29.0,No,Travel_Rarely,Research & Development,23.0,Master,Life Sciences,1,2317,Female,2,Healthcare Representative,Married,45370.0,6.0,Y,18.0,8.0,1,5.0,5.0,1.0,0.0,0.0,3.0,3.0,2.0,4,3,1776.0,7.0975,8.574444444444444,7.791666666666668,17.9,20.0,0.08032128514056225,12.0,32.0,0.891566265060241,0.9694323144104804,2
33.0,No,Travel_Rarely,Research & Development,9.0,Below,Medical,1,2318,Male,1,Healthcare Representative,Married,76420.0,2.0,Y,20.0,8.0,1,8.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2,4,1704.0,6.281944444444443,7.9825,7.0969444444444445,17.95,6.0,0.024096385542168683,12.0,18.0,0.8554216867469879,0.8765432098765432,2
30.0,Yes,Travel_Rarely,Research & Development,1.0,Bachelor,Other,1,2319,Male,3,Sales Executive,Married,179240.0,1.0,Y,13.0,8.0,2,10.0,2.0,10.0,6.0,7.0,2.0,1.0,3.0,3,3,1680.0,6.545277777777778,8.171944444444444,7.396111111111112,18.566666666666666,21.0,0.08433734939759037,12.0,33.0,0.8433734939759037,0.9210526315789472,1
38.0,No,Travel_Frequently,Sales,9.0,Bachelor,Marketing,1,2320,Male,1,Manufacturing Director,Married,52040.0,3.0,Y,13.0,8.0,1,10.0,2.0,6.0,1.0,2.0,3.0,3.0,3.0,3,3,1656.0,6.148055555555557,7.741388888888888,6.8975,18.483333333333334,6.0,0.024096385542168683,12.0,18.0,0.8313253012048193,0.8518518518518519,0
35.0,No,Travel_Rarely,Sales,7.0,College,Life Sciences,1,2321,Male,1,Sales Executive,Single,22770.0,1.0,Y,12.0,8.0,1,3.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,3,3,1536.0,5.896111111111112,7.638333333333334,6.788611111111112,17.566666666666666,20.0,0.08032128514056225,12.0,32.0,0.7710843373493976,0.8384279475982532,1
30.0,No,Travel_Rarely,Research & Development,14.0,Bachelor,Technical Degree,1,2322,Male,5,Research Director,Married,27950.0,3.0,Y,13.0,8.0,0,9.0,4.0,4.0,1.0,3.0,3.0,2.0,3.0,3,3,1464.0,5.591111111111112,7.194722222222223,6.513888888888888,18.433333333333334,22.0,0.08835341365461848,12.0,34.0,0.7349397590361446,0.8061674008810573,2
35.0,Yes,Travel_Rarely,Research & Development,2.0,Bachelor,Medical,1,2323,Female,1,Research Scientist,Divorced,25320.0,1.0,Y,13.0,8.0,0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,1,3,2256.0,8.803611111111111,10.389444444444443,9.681388888888891,18.55,15.0,0.060240963855421686,12.0,27.0,1.1325301204819278,1.205128205128205,1
53.0,Yes,Travel_Rarely,Research & Development,19.0,Bachelor,Life Sciences,1,2324,Male,2,Manager,Married,25590.0,0.0,Y,25.0,8.0,0,34.0,2.0,33.0,1.0,9.0,3.0,4.0,3.0,3,4,1560.0,5.565555555555554,7.0475,6.491666666666666,15.95,8.0,0.0321285140562249,12.0,20.0,0.7831325301204819,0.8091286307053942,1
38.0,Yes,Travel_Rarely,Research & Development,2.0,Bachelor,Medical,1,2325,Female,3,Sales Executive,Married,49080.0,4.0,Y,19.0,8.0,1,7.0,3.0,5.0,1.0,4.0,3.0,2.0,3.0,2,3,1848.0,6.6544444444444455,8.49,7.6130555555555555,18.1,5.0,0.02008032128514056,12.0,17.0,0.927710843373494,0.9467213114754098,2
32.0,No,Non-Travel,Research & Development,10.0,Master,Life Sciences,1,2326,Female,5,Research Scientist,Married,23800.0,4.0,Y,13.0,8.0,0,9.0,5.0,6.0,1.0,2.0,4.0,1.0,2.0,3,3,1800.0,6.6375,8.37888888888889,7.385277777777778,18.516666666666666,5.0,0.02008032128514056,12.0,17.0,0.9036144578313252,0.9221311475409836,0
48.0,No,Travel_Rarely,Research & Development,2.0,Doctor,Life Sciences,1,2327,Male,1,Sales Executive,Married,47650.0,8.0,Y,12.0,8.0,1,10.0,4.0,8.0,7.0,6.0,3.0,1.0,2.0,3,3,1608.0,6.471111111111112,7.731111111111112,7.093333333333334,17.033333333333335,19.0,0.07630522088353414,12.0,31.0,0.8072289156626506,0.8739130434782608,2
34.0,No,Travel_Rarely,Research & Development,3.0,Bachelor,Life Sciences,1,2328,Male,2,Sales Executive,Single,20440.0,1.0,Y,11.0,8.0,0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,1.0,3,3,1680.0,6.456388888888888,8.18138888888889,7.418888888888889,18.9,21.0,0.08433734939759037,12.0,33.0,0.8433734939759037,0.9210526315789472,1
55.0,No,Travel_Rarely,Research & Development,11.0,Below,Medical,1,2329,Female,1,Laboratory Technician,Married,26930.0,1.0,Y,18.0,8.0,0,36.0,6.0,36.0,2.0,13.0,3.0,4.0,3.0,2,3,1440.0,5.568611111111112,7.172777777777778,6.408888888888888,17.366666666666667,22.0,0.08835341365461848,12.0,34.0,0.7228915662650602,0.7929515418502202,1
34.0,No,Travel_Rarely,Research & Development,2.0,College,Life Sciences,1,2330,Male,2,Research Scientist,Married,65860.0,9.0,Y,18.0,8.0,1,9.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,3,3,1368.0,5.19,7.043055555555554,6.1125,18.78333333333333,23.0,0.09236947791164657,12.0,35.0,0.6867469879518072,0.7566371681415929,2
26.0,No,Travel_Rarely,Research & Development,4.0,Bachelor,Life Sciences,1,2331,Male,1,Research Director,Married,32940.0,1.0,Y,11.0,8.0,0,1.0,6.0,1.0,0.0,0.0,1.0,4.0,3.0,3,3,1728.0,6.54,8.04861111111111,7.309444444444446,18.28333333333333,10.0,0.04016064257028112,12.0,22.0,0.8674698795180723,0.9037656903765692,1
38.0,No,Travel_Rarely,Sales,14.0,College,Marketing,1,2332,Female,1,Sales Executive,Married,41710.0,0.0,Y,23.0,8.0,0,10.0,4.0,9.0,7.0,7.0,3.0,2.0,3.0,4,4,1680.0,5.859166666666668,7.593333333333334,6.9669444444444455,17.366666666666667,5.0,0.02008032128514056,12.0,17.0,0.8433734939759037,0.860655737704918,1
38.0,No,Travel_Rarely,Research & Development,2.0,Bachelor,Life Sciences,1,2333,Female,1,Manufacturing Director,Single,27780.0,2.0,Y,13.0,8.0,0,8.0,5.0,3.0,1.0,2.0,2.0,2.0,4.0,2,3,1704.0,6.431111111111112,7.948888888888888,7.21,17.166666666666668,11.0,0.04417670682730924,12.0,23.0,0.8554216867469879,0.8949579831932774,2
36.0,No,Travel_Rarely,Human Resources,1.0,Bachelor,Other,1,2334,Male,1,Research Scientist,Single,23770.0,6.0,Y,13.0,8.0,2,15.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,3,3,1728.0,6.521388888888889,8.165555555555555,7.3855555555555545,17.516666666666666,15.0,0.060240963855421686,12.0,27.0,0.8674698795180723,0.9230769230769232,0
29.0,No,Travel_Rarely,Research & Development,10.0,Bachelor,Life Sciences,1,2335,Male,1,Sales Representative,Single,24040.0,1.0,Y,17.0,8.0,0,10.0,3.0,10.0,1.0,5.0,2.0,1.0,3.0,2,3,1896.0,7.138055555555557,8.86,8.06611111111111,17.966666666666665,11.0,0.04417670682730924,12.0,23.0,0.9518072289156626,0.9957983193277312,1
35.0,No,Travel_Rarely,Sales,12.0,College,Life Sciences,1,2336,Female,2,Sales Executive,Single,23180.0,3.0,Y,19.0,8.0,0,10.0,4.0,5.0,0.0,4.0,1.0,3.0,3.0,4,3,2184.0,8.510277777777778,10.150555555555558,9.313333333333333,18.716666666666665,12.0,0.04819277108433735,12.0,24.0,1.0963855421686748,1.1518987341772151,0
39.0,No,Travel_Rarely,Sales,2.0,College,Medical,1,2337,Female,1,Sales Executive,Married,20080.0,2.0,Y,12.0,8.0,0,11.0,3.0,7.0,7.0,6.0,4.0,3.0,3.0,3,3,1776.0,6.9094444444444445,8.514444444444445,7.799444444444443,17.766666666666666,21.0,0.08433734939759037,12.0,33.0,0.891566265060241,0.9736842105263158,2
29.0,No,Travel_Frequently,Research & Development,5.0,Below,Medical,1,2338,Female,1,Research Scientist,Divorced,62440.0,1.0,Y,22.0,8.0,0,6.0,3.0,6.0,1.0,3.0,1.0,4.0,4.0,3,4,1608.0,5.814722222222222,7.686666666666666,6.811388888888889,18.7,11.0,0.04417670682730924,12.0,23.0,0.8072289156626506,0.8445378151260504,1
50.0,No,Travel_Rarely,Research & Development,4.0,College,Medical,1,2339,Female,1,Laboratory Technician,Married,27990.0,4.0,Y,12.0,8.0,1,27.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1,3,2208.0,8.645833333333334,10.038888888888891,9.386944444444444,17.116666666666667,12.0,0.04819277108433735,12.0,24.0,1.108433734939759,1.1645569620253164,0
23.0,No,Travel_Rarely,Research & Development,7.0,College,Life Sciences,1,2340,Female,3,Manager,Married,105520.0,2.0,Y,11.0,8.0,0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3,3,1512.0,5.832777777777778,7.543611111111112,6.714722222222222,17.6,22.0,0.08835341365461848,12.0,34.0,0.7590361445783133,0.8325991189427313,2
36.0,No,Travel_Frequently,Sales,21.0,Bachelor,Life Sciences,1,2341,Male,2,Human Resources,Married,23290.0,3.0,Y,15.0,8.0,0,9.0,2.0,3.0,0.0,2.0,1.0,1.0,3.0,3,3,2136.0,8.363333333333333,9.915833333333332,9.199166666666667,17.416666666666668,16.0,0.0642570281124498,12.0,28.0,1.072289156626506,1.145922746781116,0
42.0,No,Travel_Rarely,Research & Development,8.0,College,Life Sciences,1,2342,Female,5,Manager,Single,40140.0,8.0,Y,13.0,8.0,1,24.0,3.0,1.0,0.0,1.0,4.0,4.0,3.0,3,3,1440.0,5.213611111111111,7.116666666666666,5.995833333333334,19.633333333333333,8.0,0.0321285140562249,12.0,20.0,0.7228915662650602,0.7468879668049793,0
35.0,No,Travel_Rarely,Sales,4.0,Bachelor,Medical,1,2343,Female,2,Laboratory Technician,Married,74030.0,1.0,Y,12.0,8.0,1,10.0,4.0,10.0,6.0,8.0,2.0,3.0,2.0,3,3,1488.0,5.6825,7.278611111111112,6.42,17.666666666666668,17.0,0.06827309236947791,12.0,29.0,0.7469879518072289,0.8017241379310345,1
34.0,No,Travel_Frequently,Research & Development,25.0,Below,Life Sciences,1,2344,Female,1,Manager,Married,22590.0,1.0,Y,14.0,8.0,0,8.0,2.0,8.0,7.0,7.0,4.0,3.0,2.0,3,3,1344.0,5.285833333333334,7.044444444444443,6.023055555555557,18.816666666666666,23.0,0.09236947791164657,12.0,35.0,0.6746987951807228,0.7433628318584071,1
40.0,No,Travel_Rarely,Research & Development,1.0,Master,Life Sciences,1,2345,Male,2,Laboratory Technician,Married,69320.0,1.0,Y,13.0,8.0,0,5.0,5.0,5.0,1.0,2.0,4.0,1.0,3.0,3,3,1536.0,5.547222222222223,7.290833333333333,6.5088888888888885,17.166666666666668,11.0,0.04417670682730924,12.0,23.0,0.7710843373493976,0.8067226890756303,1
43.0,No,Travel_Rarely,Research & Development,1.0,Below,Other,1,2346,Male,1,Manager,Divorced,46780.0,5.0,Y,25.0,8.0,1,8.0,0.0,6.0,0.0,2.0,4.0,2.0,3.0,4,4,1632.0,6.183055555555557,7.7425,6.996111111111111,18.58333333333333,13.0,0.052208835341365466,12.0,25.0,0.8192771084337349,0.8644067796610171,2
35.0,No,Travel_Rarely,Sales,6.0,Bachelor,Marketing,1,2347,Female,3,Sales Representative,Married,135820.0,1.0,Y,17.0,8.0,1,1.0,3.0,1.0,0.0,1.0,3.0,4.0,2.0,2,3,1656.0,6.137222222222222,8.347222222222221,7.355,19.483333333333334,22.0,0.08835341365461848,12.0,34.0,0.8313253012048193,0.9118942731277532,1
46.0,No,Travel_Rarely,Research & Development,12.0,Master,Technical Degree,1,2348,Male,1,Laboratory Technician,Single,23320.0,1.0,Y,11.0,8.0,0,27.0,2.0,26.0,0.0,12.0,4.0,1.0,1.0,3,3,1488.0,5.8613888888888885,7.536944444444443,6.6,17.35,21.0,0.08433734939759037,12.0,33.0,0.7469879518072289,0.8157894736842105,3
28.0,Yes,Travel_Rarely,Human Resources,1.0,Bachelor,Medical,1,2349,Female,2,Laboratory Technician,Married,24130.0,1.0,Y,16.0,8.0,1,1.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,3,3,1992.0,7.465277777777778,9.279166666666667,8.3975,17.716666666666665,11.0,0.04417670682730924,12.0,23.0,1.0,1.046218487394958,1
22.0,No,Non-Travel,Sales,17.0,College,Marketing,1,2350,Male,3,Sales Executive,Married,97050.0,1.0,Y,18.0,8.0,2,4.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,2,3,2136.0,8.133888888888889,9.639444444444443,8.875277777777779,17.516666666666666,7.0,0.028112449799196783,12.0,19.0,1.072289156626506,1.1033057851239672,1
50.0,No,Travel_Frequently,Research & Development,3.0,Bachelor,Other,1,2351,Male,2,Research Scientist,Married,42940.0,2.0,Y,20.0,8.0,0,32.0,2.0,30.0,12.0,13.0,2.0,3.0,3.0,2,4,2160.0,8.653888888888886,10.268888888888887,9.395833333333334,18.733333333333334,17.0,0.06827309236947791,12.0,29.0,1.0843373493975903,1.1637931034482758,3
32.0,No,Travel_Rarely,Research & Development,3.0,College,Life Sciences,1,2352,Male,3,Research Scientist,Married,47210.0,3.0,Y,14.0,8.0,1,6.0,3.0,3.0,0.0,2.0,2.0,4.0,3.0,3,3,1464.0,5.404722222222222,7.182222222222222,6.289722222222222,17.916666666666668,14.0,0.056224899598393566,12.0,26.0,0.7349397590361446,0.7787234042553192,2
44.0,No,Travel_Rarely,Research & Development,10.0,Bachelor,Technical Degree,1,2353,Male,3,Manager,Divorced,25190.0,0.0,Y,21.0,8.0,2,23.0,2.0,22.0,1.0,10.0,2.0,4.0,2.0,3,4,2088.0,8.156944444444445,9.467777777777778,8.78,16.466666666666665,9.0,0.03614457831325301,12.0,21.0,1.0481927710843373,1.0875,1
30.0,No,Travel_Rarely,Research & Development,4.0,Bachelor,Medical,1,2354,Female,1,Research Director,Married,21210.0,1.0,Y,13.0,8.0,1,6.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,3,3,1512.0,5.731111111111112,7.294722222222222,6.6125,17.233333333333334,18.0,0.07228915662650602,12.0,30.0,0.7590361445783133,0.8181818181818182,1
45.0,No,Travel_Rarely,Sales,29.0,College,Technical Degree,1,2355,Female,2,Research Scientist,Single,29730.0,1.0,Y,12.0,8.0,0,10.0,2.0,10.0,1.0,4.0,3.0,1.0,3.0,3,3,2112.0,7.928333333333334,10.082222222222224,8.907777777777778,18.05,10.0,0.04016064257028112,12.0,22.0,1.0602409638554218,1.104602510460251,1
45.0,No,Non-Travel,Sales,2.0,Master,Life Sciences,1,2356,Male,2,Manufacturing Director,Married,58550.0,1.0,Y,14.0,8.0,1,10.0,3.0,10.0,4.0,5.0,1.0,1.0,3.0,2,3,1896.0,6.943611111111112,8.650277777777777,7.881388888888888,18.33333333333333,7.0,0.028112449799196783,12.0,19.0,0.9518072289156626,0.9793388429752066,1
31.0,No,Travel_Frequently,Research & Development,7.0,Bachelor,Medical,1,2357,Male,2,Research Scientist,Single,36170.0,7.0,Y,21.0,8.0,1,10.0,5.0,5.0,0.0,3.0,4.0,1.0,3.0,3,4,1632.0,6.450277777777778,7.979444444444446,7.217222222222222,18.116666666666667,20.0,0.08032128514056225,12.0,32.0,0.8192771084337349,0.8908296943231441,2
36.0,No,Travel_Rarely,Research & Development,18.0,Below,Medical,1,2358,Male,2,Manufacturing Director,Married,67250.0,9.0,Y,17.0,8.0,1,7.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3,3,2688.0,10.1375,11.821388888888887,10.913333333333336,18.55,1.0,0.004016064257028112,12.0,13.0,1.3493975903614457,1.3548387096774193,0
34.0,No,Travel_Frequently,Sales,28.0,Master,Marketing,1,2359,Male,5,Manufacturing Director,Divorced,103250.0,1.0,Y,11.0,8.0,1,9.0,3.0,9.0,7.0,2.0,3.0,4.0,3.0,2,3,1344.0,5.174166666666666,6.8825,6.066944444444443,18.433333333333334,24.0,0.0963855421686747,12.0,36.0,0.6746987951807228,0.7466666666666667,1
49.0,No,Travel_Rarely,Research & Development,1.0,Master,Life Sciences,1,2360,Male,3,Healthcare Representative,Married,69490.0,1.0,Y,14.0,8.0,1,10.0,2.0,9.0,1.0,4.0,3.0,1.0,2.0,3,3,1752.0,6.433611111111111,8.189444444444444,7.268888888888888,17.166666666666668,5.0,0.02008032128514056,12.0,17.0,0.8795180722891566,0.8975409836065574,0
39.0,No,Travel_Rarely,Research & Development,6.0,College,Life Sciences,1,2361,Male,3,Research Scientist,Married,106090.0,2.0,Y,17.0,8.0,1,10.0,2.0,7.0,7.0,7.0,2.0,1.0,3.0,3,3,1464.0,5.558333333333334,7.2780555555555555,6.571111111111112,17.766666666666666,23.0,0.09236947791164657,12.0,35.0,0.7349397590361446,0.8097345132743363,3
27.0,No,Travel_Rarely,Research & Development,2.0,Below,Life Sciences,1,2362,Male,4,Research Scientist,Divorced,44470.0,1.0,Y,13.0,8.0,0,7.0,4.0,7.0,0.0,7.0,4.0,1.0,3.0,3,3,1416.0,5.2091666666666665,6.985,6.109166666666668,18.983333333333334,17.0,0.06827309236947791,12.0,29.0,0.7108433734939759,0.7629310344827587,1
35.0,No,Travel_Rarely,Research & Development,2.0,Bachelor,Medical,1,2363,Female,2,Sales Executive,Married,21570.0,1.0,Y,25.0,8.0,0,16.0,1.0,16.0,1.0,10.0,2.0,1.0,3.0,2,4,1728.0,6.4425,8.409722222222221,7.590277777777778,19.3,19.0,0.07630522088353414,12.0,31.0,0.8674698795180723,0.9391304347826088,1
28.0,No,Travel_Rarely,Research & Development,23.0,Bachelor,Life Sciences,1,2364,Male,3,Manufacturing Director,Divorced,46010.0,0.0,Y,15.0,8.0,2,6.0,2.0,5.0,0.0,0.0,2.0,1.0,2.0,3,3,1752.0,6.444166666666668,8.28111111111111,7.431111111111112,17.7,13.0,0.052208835341365466,12.0,25.0,0.8795180722891566,0.9279661016949152,1
21.0,No,Travel_Rarely,Research & Development,3.0,Below,Life Sciences,1,2365,Female,1,Laboratory Technician,Single,170990.0,1.0,Y,14.0,8.0,1,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3,3,1872.0,6.895277777777778,8.711388888888889,7.932222222222222,17.8,10.0,0.04016064257028112,12.0,22.0,0.9397590361445785,0.9790794979079498,3
18.0,Yes,Travel_Frequently,Research & Development,3.0,Doctor,Medical,1,2366,Male,1,Research Director,Single,24790.0,2.0,Y,12.0,8.0,1,0.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0,2,3,1896.0,7.496944444444446,9.294166666666667,8.383333333333333,17.583333333333332,20.0,0.08032128514056225,12.0,32.0,0.9518072289156626,1.0349344978165942,0
47.0,No,Travel_Rarely,Research & Development,25.0,Master,Medical,1,2367,Male,2,Research Scientist,Married,148520.0,3.0,Y,19.0,8.0,3,27.0,3.0,5.0,1.0,0.0,4.0,3.0,3.0,2,3,1392.0,5.236944444444443,6.910833333333334,6.011388888888888,16.683333333333334,17.0,0.06827309236947791,12.0,29.0,0.6987951807228916,0.75,3
39.0,No,Travel_Rarely,Sales,2.0,Master,Life Sciences,1,2368,Male,1,Laboratory Technician,Divorced,72640.0,0.0,Y,17.0,8.0,0,10.0,5.0,10.0,0.0,7.0,3.0,3.0,3.0,3,3,1536.0,5.986944444444443,7.702222222222222,6.894444444444446,17.883333333333333,23.0,0.09236947791164657,12.0,35.0,0.7710843373493976,0.8495575221238938,2
40.0,No,Travel_Rarely,Research & Development,22.0,Below,Life Sciences,1,2369,Male,1,Laboratory Technician,Married,56660.0,1.0,Y,14.0,8.0,1,18.0,2.0,18.0,14.0,12.0,1.0,3.0,3.0,3,3,1752.0,6.766388888888889,8.309722222222222,7.528333333333332,18.883333333333333,16.0,0.0642570281124498,12.0,28.0,0.8795180722891566,0.9399141630901288,1
35.0,No,Non-Travel,Research & Development,29.0,Bachelor,Medical,1,2370,Female,2,Sales Executive,Married,78230.0,1.0,Y,13.0,8.0,1,15.0,3.0,14.0,2.0,9.0,3.0,3.0,3.0,3,3,1416.0,5.179722222222222,6.998055555555554,6.191944444444443,18.58333333333333,19.0,0.07630522088353414,12.0,31.0,0.7108433734939759,0.7695652173913043,3
37.0,No,Travel_Rarely,Research & Development,29.0,Master,Technical Degree,1,2371,Male,1,Laboratory Technician,Married,78800.0,3.0,Y,12.0,8.0,1,9.0,2.0,4.0,0.0,2.0,3.0,3.0,2.0,4,3,1944.0,6.916388888888888,8.858333333333333,8.02361111111111,18.08333333333333,5.0,0.02008032128514056,12.0,17.0,0.9759036144578314,0.9959016393442623,0
39.0,No,Travel_Frequently,Research & Development,2.0,Bachelor,Technical Degree,1,2372,Female,2,Manager,Single,131940.0,0.0,Y,11.0,8.0,0,10.0,2.0,9.0,3.0,8.0,1.0,3.0,1.0,3,3,1560.0,5.984444444444446,7.4675,6.66,15.95,14.0,0.056224899598393566,12.0,26.0,0.7831325301204819,0.8297872340425532,1
45.0,No,Travel_Rarely,Research & Development,28.0,Bachelor,Life Sciences,1,2373,Female,2,Laboratory Technician,Divorced,50670.0,1.0,Y,11.0,8.0,2,10.0,3.0,10.0,3.0,9.0,4.0,4.0,3.0,2,3,1776.0,6.448611111111112,8.408888888888889,7.326388888888888,18.0,5.0,0.02008032128514056,12.0,17.0,0.891566265060241,0.9098360655737704,1
38.0,No,Travel_Rarely,Research & Development,2.0,Master,Life Sciences,1,2374,Female,3,Sales Executive,Married,50790.0,3.0,Y,11.0,8.0,0,10.0,3.0,5.0,0.0,2.0,4.0,3.0,4.0,3,3,2328.0,8.848611111111111,10.460277777777778,9.600277777777778,18.016666666666666,6.0,0.024096385542168683,12.0,18.0,1.1686746987951808,1.1975308641975309,0
35.0,Yes,Travel_Rarely,Research & Development,2.0,Bachelor,Life Sciences,1,2375,Male,3,Healthcare Representative,Married,23210.0,9.0,Y,12.0,8.0,1,15.0,0.0,13.0,6.0,0.0,4.0,1.0,3.0,3,3,1392.0,5.236666666666666,6.905,5.999722222222222,19.33333333333333,15.0,0.060240963855421686,12.0,27.0,0.6987951807228916,0.7435897435897436,3
37.0,No,Travel_Rarely,Research & Development,22.0,Bachelor,Life Sciences,1,2376,Female,2,Healthcare Representative,Married,174440.0,1.0,Y,14.0,8.0,0,8.0,4.0,8.0,7.0,7.0,2.0,2.0,1.0,3,3,1824.0,7.1963888888888885,9.050277777777778,7.985833333333333,17.983333333333334,19.0,0.07630522088353414,12.0,31.0,0.9156626506024096,0.991304347826087,1
40.0,No,Travel_Rarely,Research & Development,8.0,Bachelor,Technical Degree,1,2377,Female,2,Healthcare Representative,Single,24040.0,6.0,Y,17.0,8.0,0,18.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,2,3,2088.0,8.279166666666667,9.981944444444443,9.199166666666667,16.633333333333333,20.0,0.08032128514056225,12.0,32.0,1.0481927710843373,1.1397379912663756,0
